smiles,ames,source,split
CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1.0,hansen,Train/Validation
C[C@H](CCc1ccccc1)c1ccccc1,0.0,hansen,Train/Validation
COCCOC,1.0,hansen,Train/Validation
COP(=O)(O)O,0.0,hansen,Train/Validation
O=C1Cc2cc3cc([N+](=O)[O-])ccc3cc2C(O)C1O,0.0,hansen,Train/Validation
CC[C@H]1CO1,1.0,hansen,Train/Validation
C=CN=Nc1ccccc1,1.0,hansen,Train/Validation
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,0.0,hansen,Train/Validation
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0.0,hansen,Train/Validation
CNC=O,0.0,hansen,Train/Validation
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1O,0.0,hansen,Train/Validation
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,1.0,hansen,Train/Validation
COC(O)=C1C(C)=NC(C)=C(C(=O)OCC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-],0.0,hansen,Train/Validation
N/C(=N\OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,0.0,hansen,Train/Validation
CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.0,hansen,Train/Validation
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0.0,hansen,Train/Validation
Oc1[nH]cnc2nncc1-2,0.0,hansen,Train/Validation
O=NN1CCSCC1,1.0,hansen,Train/Validation
CNC1Cc2cccc3cccc(c23)C1,1.0,hansen,Train/Validation
C[n+]1c2ccccc2cc2cc(N)ccc21,1.0,hansen,Train/Validation
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2,1.0,hansen,Train/Validation
CCOC(/C=C(/C)CCC=C(C)C)OCC,0.0,hansen,Train/Validation
CCCc1ccc2c(c1)OCO2,0.0,hansen,Train/Validation
CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.0,hansen,Train/Validation
CC[N+](CC)=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,1.0,hansen,Train/Validation
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,1.0,hansen,Train/Validation
COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1,1.0,hansen,Train/Validation
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0.0,hansen,Train/Validation
CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0.0,hansen,Train/Validation
CC(=O)Nc1ccc(C(=O)O)cc1,0.0,hansen,Train/Validation
O=C(OC[C@H]1CO1)c1ccc([N+](=O)[O-])cc1,1.0,hansen,Train/Validation
CC(=O)ON(C)c1ccc(N=Nc2ccccc2)cc1,1.0,hansen,Train/Validation
C/C=C/c1ccc(OC)cc1OC,0.0,hansen,Train/Validation
O=[P@]1(N(CCCl)CCCl)N[C@H](O)CCO1,1.0,hansen,Train/Validation
Cc1c([N+](=O)[O-])cc(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1.0,hansen,Train/Validation
C[C@@H](O)COC(C)(C)C,1.0,hansen,Train/Validation
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]2C)c(N)c1=O,0.0,hansen,Train/Validation
O=NN1CCCCCCC1,1.0,hansen,Train/Validation
CC[C@@H](CO)[N+](=O)[O-],0.0,hansen,Train/Validation
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,0.0,hansen,Train/Validation
Cc1cc(C)c2nsnc2c1N,1.0,hansen,Train/Validation
Nc1ccc2ccccc2c1S(=O)(=O)O,1.0,hansen,Train/Validation
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.0,hansen,Train/Validation
C1=Cc2c(ccc3nc4ccc5ccccc5c4cc23)CC1,1.0,hansen,Train/Validation
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,0.0,hansen,Train/Validation
O=[N+]([O-])c1ccc2c(c1)-c1nc3ccccc3c3c1c-2nc1ccccc13,1.0,hansen,Train/Validation
COc1cc2c(c(O)c1O)C(=O)c1c(O)cc(C)cc1C2=O,1.0,hansen,Train/Validation
CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,hansen,Train/Validation
CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O,0.0,hansen,Train/Validation
O=NN1CCNC1=O,1.0,hansen,Train/Validation
C/C=C/Cl,1.0,hansen,Train/Validation
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,1.0,hansen,Train/Validation
c1cc2ccc3ccc([C@@H]4CO4)c4ccc(c1)c2c34,1.0,hansen,Train/Validation
O=P(O)(O)OCC(O)CO,0.0,hansen,Train/Validation
O=C(OCC1OC(OC(=O)c2cc(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,hansen,Train/Validation
CC(C)OC(=O)C[C@@](O)(CC(=O)O)C(=O)O,0.0,hansen,Train/Validation
O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO,0.0,hansen,Train/Validation
O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc(c32)[C@@H]1O,1.0,hansen,Train/Validation
CN(C)CNc1nnc(/C=C/c2ccc([N+](=O)[O-])o2)o1,1.0,hansen,Train/Validation
CC1CCN(N=O)CC1,1.0,hansen,Train/Validation
C[Si](C)(CCCOCC1CO1)c1ccc([Si](C)(C)CCCOCC2CO2)cc1,1.0,hansen,Train/Validation
CC(C)(C)OC[C@H]1CO1,1.0,hansen,Train/Validation
Cc1ccc(O)c(C)c1,1.0,hansen,Train/Validation
[O-][n+]1cccc2cccc(O)c21,0.0,hansen,Train/Validation
CCCCc1ccc(/N=C\c2ccc(OC)cc2)cc1,1.0,hansen,Train/Validation
CC1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0,hansen,Train/Validation
NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O,0.0,hansen,Train/Validation
COP(=O)(OC)O/C(C)=C\C(=O)O[C@@H](C)c1ccccc1,0.0,hansen,Train/Validation
CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,hansen,Train/Validation
CN(C)C(=O)Oc1ccc[n+](C)c1,0.0,hansen,Train/Validation
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0.0,hansen,Train/Validation
COC(=O)Nc1nc2cc(O)ccc2[nH]1,0.0,hansen,Train/Validation
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,0.0,hansen,Train/Validation
CCOCCOC(=O)/C=C\c1ccc(OC)cc1,0.0,hansen,Train/Validation
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0.0,hansen,Train/Validation
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,1.0,hansen,Train/Validation
O=C1c2c(O)ccc3c2C(c2ccc(O)c4c2C3C2OC2C4=O)C2OC12,1.0,hansen,Train/Validation
CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1,1.0,hansen,Train/Validation
CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,0.0,hansen,Train/Validation
O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,1.0,hansen,Train/Validation
Cc1ccc2nc3c(c(C)c2c1)C(O)C(O)c1ccccc1-3,0.0,hansen,Train/Validation
NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,0.0,hansen,Train/Validation
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,hansen,Train/Validation
O=C/C=C\c1ccccc1,1.0,hansen,Train/Validation
OC/C=C/c1ccccc1,0.0,hansen,Train/Validation
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0.0,hansen,Train/Validation
COc1nc(=O)n(CC(O)CN=[N+]=[N-])cc1C,1.0,hansen,Train/Validation
CN[N+](=O)[O-],0.0,hansen,Train/Validation
CC(C)=CCC1CCCC1=O,0.0,hansen,Train/Validation
CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C2CC=C(C=O)C(C=O)C12C,0.0,hansen,Train/Validation
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1,0.0,hansen,Train/Validation
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,0.0,hansen,Train/Validation
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0,hansen,Train/Validation
CC(=O)OC1C(OC23C=C(C)C4(CC4)C(C)(O)C2C(=O)C(C)(C)C3)OC(CO)C(OC(=O)/C=C/c2ccc(O)cc2)C1O,1.0,hansen,Train/Validation
CCNC(=N)N(N=O)[N+](=O)[O-],1.0,hansen,Train/Validation
CN1CCc2cc3c(c4c2C1C(O)c1ccccc1-4)OCO3,1.0,hansen,Train/Validation
CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,0.0,hansen,Train/Validation
OC1C=Cc2c(cc3c4c(cc5ccccc53)-c3ccccc3-c24)C1O,1.0,hansen,Train/Validation
Oc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,1.0,hansen,Train/Validation
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0.0,hansen,Train/Validation
CCN(CC)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,1.0,hansen,Train/Validation
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,0.0,hansen,Train/Validation
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0.0,hansen,Train/Validation
CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,hansen,Train/Validation
CC1(C)O[C@]2(C)CC[C@H]1CC2,0.0,hansen,Train/Validation
CN(C)c1[nH]cnc2ncnc1-2,1.0,hansen,Train/Validation
C1=C[C@H]2[C@@H](C1)[C@@H]1C=C[C@H]2C1,0.0,hansen,Train/Validation
COCCOCCOCCOC,1.0,hansen,Train/Validation
COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,0.0,hansen,Train/Validation
COC(=O)C(N)CSCCCl,1.0,hansen,Train/Validation
c1ccc(N=Nc2ccccc2)cc1,1.0,hansen,Train/Validation
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.0,hansen,Train/Validation
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,0.0,hansen,Train/Validation
Cc1cccc2c1-c1cc3ccccc3cc1C1NC21,1.0,hansen,Train/Validation
C=CCOC(=O)CCCCCCCC,0.0,hansen,Train/Validation
ClC1c2cccc3ccc4c5ccccc5cc1c4c23,1.0,hansen,Train/Validation
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)nc12,1.0,hansen,Train/Validation
C=C(C)C(=O)N[N+](C)(C)C[C@@H](C)O,0.0,hansen,Train/Validation
COc1cc([N+](=O)[O-])c2ncccc2c1,1.0,hansen,Train/Validation
CCC(CCOCN1C=CN(C)C1/C=N/O)[N+](=O)[O-],0.0,hansen,Train/Validation
CN(C)CCN(Cc1ccsc1)c1ccccn1,0.0,hansen,Train/Validation
Clc1ccc(Br)cc1,0.0,hansen,Train/Validation
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CC(O)C(O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1.0,hansen,Train/Validation
N#C/C=C\C#N,0.0,hansen,Train/Validation
O=C(c1ccc(Br)cc1)C1OC1c1ccccc1,0.0,hansen,Train/Validation
OC[C@H](O)CI,1.0,hansen,Train/Validation
CCCCC[C@@H](CC)OC(=O)c1cccc(C(=O)O[C@H](CC)CCCCC)c1,0.0,hansen,Train/Validation
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,1.0,hansen,Train/Validation
Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,1.0,hansen,Train/Validation
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,1.0,hansen,Train/Validation
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,1.0,hansen,Train/Validation
COc1c(O)cc2c3c1-c1ccccc1CC3N(C)CC2,1.0,hansen,Train/Validation
CC1(C)CC(C(=O)O)C(C)(C)N1O,0.0,hansen,Train/Validation
OCCN(CCO)c1ccc(N=Nc2ccc(N(CCO)CCO)nc2)cc1,0.0,hansen,Train/Validation
COc1cc(OC)c2c(c1)OC1OC3OC3C21,1.0,hansen,Train/Validation
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0.0,hansen,Train/Validation
CC(C)NC[C@@H](O)COc1cccc2ccccc12,0.0,hansen,Train/Validation
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0,hansen,Train/Validation
Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0,hansen,Train/Validation
CC(=O)/C(C)=N\O,0.0,hansen,Train/Validation
CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1,0.0,hansen,Train/Validation
Cc1[nH]c2c(c3nc4ccccc4c1-3)C(=O)C(N1CC1)=CC2=O,1.0,hansen,Train/Validation
C1CCCCC1,0.0,hansen,Train/Validation
CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,0.0,hansen,Train/Validation
c1ccc2c(c1)-c1cc3c(ccc4ccccc43)nc1C1OC21,1.0,hansen,Train/Validation
Cc1ccc(N=NN(C)C)cc1,1.0,hansen,Train/Validation
C=C[C@](C)(CCC=C(C)C)OC(=O)c1ccccc1N,0.0,hansen,Train/Validation
Clc1ccncc1,0.0,hansen,Train/Validation
C[C@@H](O)COC[C@@H](C)O,0.0,hansen,Train/Validation
Cc1c2c(c3ccc4ccccc4c3c1C)CCC2=O,1.0,hansen,Train/Validation
C[C@@H](N)CN,0.0,hansen,Train/Validation
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,0.0,hansen,Train/Validation
Cc1c(N)nc(C(CNCC(N)C(N)=O)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCCNC(=N)CC3CCC(Cl)CC3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,1.0,hansen,Train/Validation
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,0.0,hansen,Train/Validation
Cc1ccc(Cl)cc1N,0.0,hansen,Train/Validation
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,1.0,hansen,Train/Validation
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,1.0,hansen,Train/Validation
[O-][N+](=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,0.0,hansen,Train/Validation
CC(=O)c1c(O)cc(C)oc1=O,0.0,hansen,Train/Validation
c1ccc2c(c1)-c1c(ccc3ccccc13)[C@@H]1O[C@H]21,1.0,hansen,Train/Validation
CC(C)C[C@@H](C)Nc1ccc(Nc2ccccc2)cc1,0.0,hansen,Train/Validation
COc1cc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc(OC)c1OC,0.0,hansen,Train/Validation
O=C(O)Cc1c[nH]c2ccc(O)cc12,0.0,hansen,Train/Validation
[N-]=[N+]=NC[C@@H](O)Cn1cnc2c(N)ncnc21,1.0,hansen,Train/Validation
O=C(O)C1OC(Oc2c3ccccc3c3ccc4cccc5ccc2c3c54)C(O)C(O)C1O,0.0,hansen,Train/Validation
C#CCBr,1.0,hansen,Train/Validation
CCCC(CCC)C(=O)O,0.0,hansen,Train/Validation
CCSCCOP(=S)(OC)OC,0.0,hansen,Train/Validation
CCNC(=S)NCC,0.0,hansen,Train/Validation
CCCC[C@@H](CC)CO,0.0,hansen,Train/Validation
Oc1ccc(O[PH]2(Oc3ccc(O)cc3)N[PH](Oc3ccc(O)cc3)(Oc3ccc(O)cc3)N[PH](Oc3ccc(O)cc3)(Oc3ccc(O)cc3)N2)cc1,0.0,hansen,Train/Validation
O=C(NCCCl)Sc1[nH]cnc2ncnc1-2,1.0,hansen,Train/Validation
CCOC1=CC(c2ccccc2)(c2ccccc2)N(O)c2ccccc21,0.0,hansen,Train/Validation
OCCNc1ccc(N=Nc2ccc(NCCO)cc2)cc1,1.0,hansen,Train/Validation
COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1.0,hansen,Train/Validation
Oc1c(Cl)cccc1Cl,0.0,hansen,Train/Validation
CCc1ccc2c3c(cccc13)-c1ccccc1-2,0.0,hansen,Train/Validation
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,0.0,hansen,Train/Validation
CN1CCC[C@@H]1c1cccnc1,0.0,hansen,Train/Validation
C(=N/c1snc2ccccc12)\c1ccccc1,0.0,hansen,Train/Validation
O=C(NCO)NCO,1.0,hansen,Train/Validation
Cc1ccc(N(N=O)C2OCC(O)C(O)C2O)cc1,1.0,hansen,Train/Validation
O=C[C@H]1CO1,1.0,hansen,Train/Validation
COc1cc(NC(C)=O)ccc1NC(C)=O,0.0,hansen,Train/Validation
CC(C)(c1ccc(OC[C@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,1.0,hansen,Train/Validation
O=[N+]([O-])c1ccc2c(c1)-c1cc3ccccc3c3cccc-2c13,1.0,hansen,Train/Validation
CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@H]3[C@@H](O)[C@@H]12,0.0,hansen,Train/Validation
CC1CC2(OC2C)C(=O)OC2CCN(C)CC=C(COC(=O)C1(C)O)C2=O,1.0,hansen,Train/Validation
OC[C@H](Br)CBr,1.0,hansen,Train/Validation
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)cc4)cc3)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,1.0,hansen,Train/Validation
O=C(c1ccccc1)[C@@H](O)c1ccccc1,0.0,hansen,Train/Validation
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,0.0,hansen,Train/Validation
COc1ccc(NOS(=O)(=O)O)cc1N,1.0,hansen,Train/Validation
CC[C@@]1(CC(=O)O)OCCc2c1n(C)c1ccccc21,0.0,hansen,Train/Validation
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,0.0,hansen,Train/Validation
COC(=O)/C(Br)=C(\OP(=O)(OC)OC)c1ccc(Cl)cc1Cl,0.0,hansen,Train/Validation
CCCCc1cc(C)cc(CCCC)c1O,0.0,hansen,Train/Validation
c1ccc2c(c1)CCC1CCCCC21,0.0,hansen,Train/Validation
CC(C)CC1NC(=O)C(C)N(C)C(=O)CNC(=O)/C(=C\c2ccccc2)N(C)C1=O,0.0,hansen,Train/Validation
COC(=O)C(CSCC(C)Br)NC(C)=O,1.0,hansen,Train/Validation
Cc1cc(N(CCO)CCO)ccc1N=Nc1cccnc1,0.0,hansen,Train/Validation
CN(C)CCNC(=O)c1cccc2c(N)c3ccccc3nc12,1.0,hansen,Train/Validation
CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,0.0,hansen,Train/Validation
COP(=O)(O)OC,0.0,hansen,Train/Validation
Cc1cccc([N+](=O)[O-])c1C(O)O,1.0,hansen,Train/Validation
Oc1[nH]nc2ccccc12,0.0,hansen,Train/Validation
Cc1ccc2ccccc2c1,0.0,hansen,Train/Validation
CCCCCCCCCCCCCC(=O)ON(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1.0,hansen,Train/Validation
N=NCO,1.0,hansen,Train/Validation
NC1CCCCC1,0.0,hansen,Train/Validation
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,1.0,hansen,Train/Validation
CCN(CC)C(=S)SSCC(NC(C)=O)C(=O)O,0.0,hansen,Train/Validation
CCCC[CH-][N+](=O)[O-],0.0,hansen,Train/Validation
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0.0,hansen,Train/Validation
N=C(N)N,0.0,hansen,Train/Validation
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CC(O)C4O,1.0,hansen,Train/Validation
CCCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1.0,hansen,Train/Validation
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1.0,hansen,Train/Validation
CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,1.0,hansen,Train/Validation
Cc1c2ccccc2c([C@@H]2CO2)c2ccccc12,1.0,hansen,Train/Validation
CC[C@@H](C)Nc1ccc(N[C@H](C)CC)cc1,0.0,hansen,Train/Validation
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,1.0,hansen,Train/Validation
Cn1c([N+](=O)[O-])cnc1COC(N)=O,1.0,hansen,Train/Validation
CC1C(O)CCC2=CC(=O)C3(C4(CO)CO4)OC3C21C,1.0,hansen,Train/Validation
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0.0,hansen,Train/Validation
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,1.0,hansen,Train/Validation
CC(C)(CO)C(O)C(=O)NCCCO,0.0,hansen,Train/Validation
CCCCN(N=O)[C@@H](CCC)OC(C)=O,1.0,hansen,Train/Validation
CC/C=C/C=C/C=C/C=C/C=C/SCC(O)CO,0.0,hansen,Train/Validation
CC(C)=CC1C(C(=O)O)C1(C)C,0.0,hansen,Train/Validation
O=NN1CCNCC1,1.0,hansen,Train/Validation
COc1ccccc1/C=C\C=O,1.0,hansen,Train/Validation
C=C[C@@H](OC(C)=O)c1ccc(OC)cc1,1.0,hansen,Train/Validation
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,0.0,hansen,Train/Validation
O=C(O)/C=C\C(=O)O,0.0,hansen,Train/Validation
CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,1.0,hansen,Train/Validation
Cc1cc(C)cc(O)c1,0.0,hansen,Train/Validation
Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,1.0,hansen,Train/Validation
CCCCCO,0.0,hansen,Train/Validation
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,1.0,hansen,Train/Validation
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,0.0,hansen,Train/Validation
Oc1c2ccccc2nc2ccccc12,0.0,hansen,Train/Validation
CC(=O)Nc1ccc(C)c(N=Nc2cc(NC(C)=O)ccc2C)c1,0.0,hansen,Train/Validation
Cc1cc2c(c3ccc4ccccc4c13)C[C@H](O)C2=O,1.0,hansen,Train/Validation
NC(CCC(=O)NC(CS/C(Cl)=C/Cl)C(=O)NCC(=O)O)C(=O)O,1.0,hansen,Train/Validation
CC(C)CCCCCOC(=O)Cc1ccc(Cl)cc1Cl,0.0,hansen,Train/Validation
CC(=O)Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,1.0,hansen,Train/Validation
NC(=O)Cc1cccc2ccccc12,1.0,hansen,Train/Validation
O[C@H]1C=Cc2cc3c(cc2[C@@H]1O)-c1cccc2cccc-3c12,1.0,hansen,Train/Validation
c1ccc2c3c4c(ccc5cccc(c54)[C@H]4O[C@@H]34)cc2c1,1.0,hansen,Train/Validation
c1ccc2c(c1)CCC1CCCC3OC213,0.0,hansen,Train/Validation
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0,hansen,Train/Validation
Cc1cccc(C)c1N=Nc1c(O)ccc2ccccc12,0.0,hansen,Train/Validation
C/C=C/C1OC(=O)C=CC1O,0.0,hansen,Train/Validation
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,0.0,hansen,Train/Validation
Oc1c2ccccc2nc2occc12,0.0,hansen,Train/Validation
c1ccc(SCCSc2ccccc2)cc1,0.0,hansen,Train/Validation
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.0,hansen,Train/Validation
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,1.0,hansen,Train/Validation
Cc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,1.0,hansen,Train/Validation
C[C@H]1CN(N=O)CCN1N=O,1.0,hansen,Train/Validation
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0.0,hansen,Train/Validation
CC(C)=CCCC(C)CCO,0.0,hansen,Train/Validation
CC(C)CN(N=O)C(=N)N[N+](=O)[O-],1.0,hansen,Train/Validation
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0,hansen,Train/Validation
CSC(C)(C)/C=N\O,0.0,hansen,Train/Validation
